Zip Code,1 year CAGR,2 year CAGR,3 year CAGR,1 year returns,2 year returns,3 year returns,max 12 month loss,risk 12 month loss,CREATED,
91767,0.0701,0.0521,0.0357,0.0701,0.1068,0.1109,-0.298562,0.066147,2018-07-10 20:38:49,
91768,0.072,0.0541,0.038,0.072,0.1112,0.1183,-0.293219,0.062345,2018-07-10 20:38:50,
91769,,,,,,,,,2018-07-10 20:38:50,
91770,0.0751,0.0596,0.045,0.0751,0.1228,0.1413,-0.283032,0.045247,2018-07-10 20:38:50,
91771,,,,,,,,,2018-07-10 20:38:51,
91772,,,,,,,,,2018-07-10 20:38:51,
91773,0.0598,0.0445,0.0301,0.0598,0.091,0.0931,-0.293477,0.072317,2018-07-10 20:38:51,
91775,0.0736,0.0623,0.0516,0.0736,0.1285,0.1629,-0.201118,0.046887,2018-07-10 20:38:52,
91776,0.0722,0.0604,0.0498,0.0722,0.1246,0.1571,-0.203909,0.047121,2018-07-10 20:38:52,
91778,,,,,,,,,2018-07-10 20:38:53,
91780,0.0636,0.0513,0.0402,0.0636,0.1053,0.1254,-0.224287,0.061074,2018-07-10 20:38:53,
91784,0.0722,0.0569,0.0441,0.0722,0.1171,0.1383,-0.302053,0.064175,2018-07-10 20:38:54,
91785,,,,,,,,,2018-07-10 20:38:55,
91786,0.0853,0.0651,0.048,0.0853,0.1345,0.1511,-0.37922,0.050425,2018-07-10 20:38:55,
91788,,,,,,,,,2018-07-10 20:38:56,
91789,0.066,0.0548,0.0446,0.066,0.1125,0.1398,-0.199706,0.056878,2018-07-10 20:38:56,
91790,0.0635,0.0495,0.0361,0.0635,0.1015,0.1123,-0.262573,0.068747,2018-07-10 20:38:57,
91791,0.0627,0.0472,0.0326,0.0627,0.0967,0.101,-0.294889,0.065937,2018-07-10 20:38:57,
91792,0.0566,0.0445,0.0328,0.0566,0.0909,0.1018,-0.232464,0.084569,2018-07-10 20:38:58,
91793,,,,,,,,,2018-07-10 20:38:58,
91795,,,,,,,,,2018-07-10 20:38:59,
91797,,,,,,,,,2018-07-10 20:39:00,
91798,,,,,,,,,2018-07-10 20:39:01,
91799,,,,,,,,,2018-07-10 20:39:01,
91801,0.0715,0.0595,0.0487,0.0715,0.1226,0.1532,-0.209884,0.048033,2018-07-10 20:39:01,
91802,,,,,,,,,2018-07-10 20:39:02,
91803,0.0754,0.0615,0.0484,0.0754,0.1269,0.1524,-0.251706,0.044711,2018-07-10 20:39:03,
91804,,,,,,,,,2018-07-10 20:39:03,
91841,,,,,,,,,2018-07-10 20:39:04,
91896,,,,,,,,,2018-07-10 20:39:04,
91899,,,,,,,,,2018-07-10 20:39:05,
91901,0.0498,0.0356,0.0248,0.0498,0.0724,0.0763,-0.198325,0.099651,2018-07-10 20:39:05,
91902,0.0417,0.0294,0.02,0.0417,0.0597,0.0612,-0.190275,0.136417,2018-10-19 13:15:16,
91903,,,,,,,,,2018-07-10 20:39:06,
91905,0.0572,0.0447,0.0353,0.0572,0.0914,0.1096,-0.163617,0.076342,2018-07-10 20:39:06,
91906,0.0539,0.0404,0.0302,0.0539,0.0824,0.0934,-0.17657,0.090842,2018-07-10 20:39:07,
91908,,,,,,,,,2018-07-10 20:39:07,
91909,,,,,,,,,2018-07-10 20:39:08,
91910,0.0543,0.0377,0.0252,0.0543,0.0768,0.0775,-0.228861,0.087866,2018-07-10 20:39:09,
91911,0.0554,0.0388,0.0263,0.0554,0.0792,0.0808,-0.221944,0.090209,2018-07-10 20:39:09,
91912,,,,,,,,,2018-07-10 20:39:09,
91913,0.0504,0.0356,0.0245,0.0504,0.0725,0.0752,-0.199348,0.104122,2018-07-10 20:39:10,
91914,0.0525,0.0388,0.0288,0.0525,0.079,0.0888,-0.154907,0.107053,2018-07-10 20:39:11,
91915,0.0566,0.0431,0.0331,0.0566,0.0881,0.1025,-0.182152,0.075072,2018-07-10 20:39:12,
91916,0.0565,0.0411,0.0295,0.0565,0.0838,0.091,-0.209293,0.080621,2018-07-10 20:39:13,
91917,,,,,,,,,2018-07-10 20:39:13,
91921,,,,,,,,,2018-07-10 20:39:14,
91931,,,,,,,,,2018-07-10 20:39:15,
91932,0.0621,0.0438,0.03,0.0621,0.0895,0.0926,-0.239345,0.074584,2018-07-10 20:39:15,
91933,,,,,,,,,2018-07-10 20:39:15,
91934,,,,,,,,,2018-07-10 20:39:16,
91935,0.0532,0.0404,0.0309,0.0532,0.0825,0.0956,-0.174297,0.083644,2018-07-10 20:39:16,
91941,0.0504,0.0377,0.0284,0.0504,0.0769,0.0876,-0.182365,0.09956,2018-10-24 19:09:42,
91942,0.0562,0.0403,0.0285,0.0562,0.0822,0.0879,-0.219118,0.077459,2018-07-10 20:39:17,
91943,,,,,,,,,2018-07-10 20:39:18,
91944,,,,,,,,,2018-07-10 20:39:18,
91945,0.0582,0.0421,0.0299,0.0582,0.0859,0.0923,-0.212114,0.081889,2018-07-10 20:39:19,
91946,,,,,,,,,2018-07-10 20:39:19,
91947,,,,,,,,,2018-07-10 20:39:20,
91948,,,,,,,,,2018-07-10 20:39:20,
91950,0.0463,0.0323,0.022,0.0463,0.0656,0.0674,-0.228259,0.118982,2018-10-29 13:02:17,
91951,,,,,,,,,2018-07-10 20:39:21,
91962,0.0537,0.0403,0.0301,0.0537,0.0822,0.0931,-0.176447,0.091212,2018-07-10 20:39:22,
91963,0.0594,0.0484,0.0401,0.0594,0.0991,0.1253,-0.139723,0.067351,2018-07-10 20:39:22,
91976,,,,,,,,,2018-07-10 20:39:23,
91977,0.0499,0.0366,0.0269,0.0499,0.0745,0.0829,-0.216855,0.101991,2018-10-29 19:58:23,
91978,0.054,0.0389,0.0274,0.054,0.0792,0.0846,-0.207996,0.087214,2018-07-10 20:39:24,
91979,,,,,,,,,2018-07-10 20:39:24,
91980,,,,,,,,,2018-07-10 20:39:25,
91987,,,,,,,,,2018-07-10 20:39:25,
91990,,,,,,,,,2018-07-10 20:39:26,
92003,0.0513,0.0381,0.0284,0.0513,0.0777,0.0876,-0.180981,0.089718,2018-07-10 20:39:26,
92004,0.0301,0.0085,-0.0062,0.0301,0.017,-0.0184,-0.297458,0.159354,2018-07-10 20:39:27,
92007,0.062,0.0487,0.0389,0.062,0.0998,0.1214,-0.175887,0.060347,2018-07-10 20:39:28,
92008,0.0622,0.049,0.0393,0.0622,0.1005,0.1227,-0.173773,0.059951,2018-07-10 20:39:28,
92009,0.0542,0.0428,0.0343,0.0542,0.0875,0.1064,-0.148106,0.083339,2018-07-10 20:39:29,
92010,0.0572,0.0452,0.0364,0.0572,0.0924,0.1131,-0.169221,0.07698,2018-10-18 19:02:56,
92011,0.051,0.0394,0.0307,0.051,0.0804,0.0949,-0.155504,0.092998,2018-07-10 20:39:30,
92013,,,,,,,,,2018-07-10 20:39:32,
92014,0.0577,0.0469,0.0389,0.0577,0.0961,0.1214,-0.137204,0.07099,2018-07-10 20:39:32,
92018,,,,,,,,,2018-07-10 20:39:32,
92019,0.0524,0.0372,0.026,0.0524,0.0758,0.08,-0.211238,0.087667,2018-07-10 20:39:33,
92020,0.0586,0.043,0.0315,0.0586,0.0879,0.0974,-0.211713,0.071455,2018-07-10 20:39:33,
92021,0.0519,0.0364,0.0247,0.0519,0.0742,0.0761,-0.215252,0.093925,2018-07-10 20:39:34,
92022,,,,,,,,,2018-07-10 20:39:35,
92023,,,,,,,,,2018-07-10 20:39:35,
92024,0.0592,0.0471,0.0381,0.0592,0.0963,0.1186,-0.160724,0.065697,2018-07-10 20:39:36,
92025,0.0512,0.0368,0.0258,0.0512,0.0749,0.0795,-0.194113,0.100709,2018-07-10 20:39:36,
92026,0.0519,0.0377,0.0269,0.0519,0.0767,0.0828,-0.190479,0.098138,2018-07-10 20:39:37,
92027,0.066,0.0492,0.037,0.066,0.1009,0.1151,-0.191647,0.070396,2018-07-10 20:39:37,
92028,0.0454,0.0319,0.0216,0.0454,0.0648,0.0662,-0.186656,0.121499,2018-07-10 20:39:38,
92029,0.0523,0.0392,0.0295,0.0523,0.0798,0.091,-0.183254,0.083053,2018-07-10 20:39:38,
92030,,,,,,,,,2018-07-10 20:39:39,
92033,,,,,,,,,2018-07-10 20:39:39,
92036,0.0657,0.0508,0.0397,0.0657,0.1041,0.1238,-0.19535,0.056725,2018-07-10 20:39:40,
92037,0.0562,0.0436,0.0341,0.0562,0.089,0.1057,-0.166767,0.078966,2018-07-10 20:39:40,
92038,,,,,,,,,2018-07-10 20:39:41,
92039,,,,,,,,,2018-07-10 20:39:42,
92040,0.0518,0.0369,0.0258,0.0518,0.0752,0.0793,-0.205182,0.09381,2018-07-10 20:39:42,
92046,,,,,,,,,2018-07-10 20:39:42,
92049,,,,,,,,,2018-07-10 20:39:43,
92051,,,,,,,,,2018-07-10 20:39:43,
92052,,,,,,,,,2018-07-10 20:39:43,
92054,0.0631,0.0461,0.0334,0.0631,0.0944,0.1036,-0.225397,0.066216,2018-07-10 20:39:44,
92055,,,,,,,,,2018-07-10 20:39:44,
92056,0.0556,0.0402,0.0285,0.0556,0.0819,0.088,-0.211204,0.082919,2018-07-10 20:39:45,
92057,0.0592,0.0426,0.0301,0.0592,0.087,0.0929,-0.225042,0.07466,2018-07-10 20:39:45,
92058,0.0619,0.0446,0.032,0.0619,0.0912,0.0991,-0.202133,0.080856,2018-07-10 20:39:46,
92059,0.0548,0.0426,0.0336,0.0548,0.0869,0.1042,-0.13949,0.092057,2018-07-10 20:39:46,
92060,,,,,,,,,2018-07-10 20:39:47,
92061,0.0573,0.0429,0.0321,0.0573,0.0877,0.0994,-0.192954,0.077579,2018-07-10 20:39:47,
92064,0.0533,0.041,0.0318,0.0533,0.0836,0.0983,-0.167318,0.083125,2018-07-10 20:39:48,
92065,0.0455,0.0302,0.0187,0.0455,0.0613,0.057,-0.218798,0.11711,2018-07-10 20:39:48,
92066,,,,,,,,,2018-07-10 20:39:48,
92067,0.053,0.0405,0.0312,0.053,0.0826,0.0967,-0.172454,0.080899,2018-07-10 20:39:49,
92068,,,,,,,,,2018-07-10 20:39:49,
92069,0.0559,0.0412,0.03,0.0559,0.084,0.0926,-0.194477,0.0864,2018-07-10 20:39:50,
92070,0.0662,0.0504,0.0389,0.0662,0.1034,0.1213,-0.177801,0.068617,2018-07-10 20:39:51,
92071,0.0562,0.0416,0.0307,0.0562,0.0848,0.0949,-0.200085,0.076742,2018-07-10 20:39:51,
92072,,,,,,,,,2018-07-10 20:39:52,
92074,,,,,,,,,2018-07-10 20:39:52,
92075,0.057,0.0467,0.0389,0.057,0.0955,0.1212,-0.128771,0.075121,2018-07-10 20:39:53,
92078,0.0485,0.036,0.0265,0.0485,0.0734,0.0818,-0.16714,0.107444,2018-07-10 20:39:53,
92079,,,,,,,,,2018-07-10 20:39:54,
92081,0.0553,0.0409,0.0301,0.0553,0.0836,0.0932,-0.194378,0.082883,2018-07-10 20:39:55,
92082,0.0452,0.0314,0.0209,0.0452,0.0637,0.0639,-0.191271,0.122891,2018-07-10 20:39:55,
92083,0.062,0.0442,0.0312,0.062,0.0903,0.0964,-0.209887,0.081365,2018-07-10 20:39:56,
92084,0.0551,0.0405,0.0294,0.0551,0.0826,0.0909,-0.192693,0.08867,2018-07-10 20:39:56,
92085,,,,,,,,,2018-07-10 20:39:57,
92086,0.0564,0.0436,0.034,0.0564,0.0892,0.1055,-0.169055,0.078491,2018-07-10 20:39:58,
92088,,,,,,,,,2018-07-10 20:39:59,
92090,,,,,,,,,2018-07-10 20:39:59,
92091,0.0434,0.0335,0.026,0.0434,0.0681,0.0801,-0.135884,0.119457,2018-07-10 20:40:01,
92092,,,,,,,,,2018-07-10 20:40:05,
92093,,,,,,,,,2018-07-10 20:40:05,
92096,,,,,,,,,2018-07-10 20:40:06,
92101,0.0631,0.0472,0.0352,0.0631,0.0966,0.1094,-0.210593,0.065384,2018-07-10 20:40:06,
92102,0.0741,0.055,0.041,0.0741,0.113,0.1282,-0.214758,0.057802,2018-07-10 20:40:07,
92103,0.0554,0.0404,0.0294,0.0554,0.0824,0.0907,-0.208884,0.075428,2018-07-10 20:40:07,
92104,0.0625,0.0476,0.0366,0.0625,0.0975,0.1138,-0.197212,0.062727,2018-07-10 20:40:08,
92105,0.0672,0.0484,0.0343,0.0672,0.0992,0.1064,-0.241047,0.064018,2018-07-10 20:40:09,
92106,0.0563,0.0437,0.0344,0.0563,0.0893,0.1068,-0.170079,0.07255,2018-07-10 20:40:09,
92107,0.0605,0.0473,0.0376,0.0605,0.0969,0.1171,-0.175166,0.063386,2018-07-10 20:40:10,
92108,0.0586,0.0456,0.0365,0.0586,0.0934,0.1136,-0.204278,0.072977,2018-10-29 13:23:37,
92109,0.057,0.0439,0.0343,0.057,0.0897,0.1064,-0.181126,0.068589,2018-07-10 20:40:11,
92110,0.051,0.0359,0.0248,0.051,0.0731,0.0764,-0.218831,0.084111,2018-07-10 20:40:11,
92111,0.0607,0.0458,0.0348,0.0607,0.0937,0.1082,-0.202039,0.063377,2018-07-10 20:40:12,
92112,,,,,,,,,2018-07-10 20:40:12,
92113,0.074,0.0557,0.0424,0.074,0.1146,0.1327,-0.194643,0.060568,2018-07-10 20:40:13,
92114,0.0635,0.0443,0.0302,0.0635,0.0905,0.0934,-0.262976,0.059026,2018-07-10 20:40:14,
92115,0.0591,0.0419,0.0292,0.0591,0.0856,0.0902,-0.234889,0.07114,2018-07-10 20:40:14,
92116,0.0656,0.0485,0.0359,0.0656,0.0994,0.1117,-0.230831,0.054733,2018-07-10 20:40:15,
92117,0.0588,0.0441,0.0332,0.0588,0.09,0.1029,-0.201739,0.067327,2018-07-10 20:40:15,
92118,0.0665,0.0554,0.0473,0.0665,0.1139,0.1486,-0.1351,0.051981,2018-07-10 20:40:16,
92119,0.0571,0.0432,0.0327,0.0571,0.0883,0.1015,-0.185242,0.077773,2018-07-10 20:40:16,
92120,0.0578,0.0437,0.0333,0.0578,0.0894,0.1033,-0.189237,0.072555,2018-07-10 20:40:17,
92121,0.051,0.0404,0.0325,0.051,0.0823,0.1006,-0.152183,0.081726,2018-07-10 20:40:18,
92122,0.0495,0.0373,0.0283,0.0495,0.076,0.0873,-0.174672,0.088271,2018-07-10 20:40:18,
92123,0.0583,0.0437,0.0328,0.0583,0.0893,0.1018,-0.197426,0.071637,2018-07-10 20:40:19,
92124,0.061,0.049,0.0401,0.061,0.1003,0.1251,-0.131252,0.074936,2018-07-10 20:40:19,
92126,0.0618,0.047,0.0359,0.0618,0.0961,0.1117,-0.197627,0.064067,2018-07-10 20:40:20,
92127,0.055,0.0441,0.0362,0.055,0.0902,0.1126,-0.155018,0.080795,2018-10-19 13:15:16,
92128,0.0502,0.0385,0.0297,0.0502,0.0785,0.0917,-0.157883,0.095735,2018-07-10 20:40:20,
92129,0.0584,0.0463,0.0373,0.0584,0.0948,0.1161,-0.15809,0.070081,2018-07-10 20:40:21,
92130,0.0465,0.0366,0.0292,0.0465,0.0746,0.0903,-0.134186,0.103396,2018-07-10 20:40:22,
92131,0.0515,0.0396,0.0307,0.0515,0.0807,0.0949,-0.162487,0.08814,2018-07-10 20:40:22,
92132,,,,,,,,,2018-07-10 20:40:23,
92133,,,,,,,,,2018-07-10 20:40:23,
92134,,,,,,,,,2018-07-10 20:40:23,
92135,,,,,,,,,2018-07-10 20:40:24,
92136,,,,,,,,,2018-07-10 20:40:24,
92137,,,,,,,,,2018-07-10 20:40:25,
92138,,,,,,,,,2018-07-10 20:40:25,
92139,0.0612,0.0443,0.032,0.0612,0.0907,0.0992,-0.197183,0.081968,2018-07-10 20:40:26,
92140,,,,,,,,,2018-07-10 20:40:26,
92142,,,,,,,,,2018-07-10 20:40:27,
92143,,,,,,,,,2018-07-10 20:40:27,
92145,0.0552,0.0442,0.0361,0.0552,0.0904,0.1124,-0.144838,0.074668,2018-07-10 20:40:27,
92147,,,,,,,,,2018-07-10 20:40:28,
92149,,,,,,,,,2018-07-10 20:40:28,
92150,,,,,,,,,2018-07-10 20:40:29,
92152,,,,,,,,,2018-07-10 20:40:30,
92153,,,,,,,,,2018-07-10 20:40:30,
92154,0.0596,0.0425,0.0301,0.0596,0.0869,0.093,-0.20153,0.086633,2018-07-10 20:40:31,
92155,,,,,,,,,2018-07-10 20:40:32,
92158,,,,,,,,,2018-07-10 20:40:32,
92159,,,,,,,,,2018-07-10 20:40:33,
92160,,,,,,,,,2018-07-10 20:40:33,
92161,,,,,,,,,2018-07-10 20:40:34,
92162,,,,,,,,,2018-07-10 20:40:34,
92163,,,,,,,,,2018-07-10 20:40:35,
92164,,,,,,,,,2018-07-10 20:40:35,
92165,,,,,,,,,2018-07-10 20:40:36,
92166,,,,,,,,,2018-07-10 20:40:36,
92167,,,,,,,,,2018-07-10 20:40:37,
92168,,,,,,,,,2018-07-10 20:40:37,
92169,,,,,,,,,2018-07-10 20:40:38,
92170,,,,,,,,,2018-07-10 20:40:38,
92171,,,,,,,,,2018-07-10 20:40:39,
92172,,,,,,,,,2018-07-10 20:40:39,
92173,0.0631,0.0457,0.033,0.0631,0.0935,0.1022,-0.203047,0.078044,2018-07-10 20:40:40,
92174,,,,,,,,,2018-07-10 20:40:40,
92175,,,,,,,,,2018-07-10 20:40:41,
92176,,,,,,,,,2018-07-10 20:40:41,
92177,,,,,,,,,2018-07-10 20:40:42,
92178,,,,,,,,,2018-07-10 20:40:42,
92179,,,,,,,,,2018-07-10 20:40:43,
92182,,,,,,,,,2018-07-10 20:40:43,
92184,,,,,,,,,2018-07-10 20:40:44,
92186,,,,,,,,,2018-07-10 20:40:44,
92187,,,,,,,,,2018-07-10 20:40:45,
92190,,,,,,,,,2018-07-10 20:40:45,
92191,,,,,,,,,2018-07-10 20:40:46,
92192,,,,,,,,,2018-07-10 20:40:46,
92193,,,,,,,,,2018-07-10 20:40:48,
92194,,,,,,,,,2018-07-10 20:40:49,
92195,,,,,,,,,2018-07-10 20:40:50,
92196,,,,,,,,,2018-07-10 20:40:51,
92197,,,,,,,,,2018-07-10 20:40:51,
92198,,,,,,,,,2018-07-10 20:40:52,
92199,,,,,,,,,2018-07-10 20:40:52,
92201,0.0789,0.0553,0.0358,0.0789,0.1137,0.1114,-0.399362,0.079145,2018-07-10 20:40:52,
92202,,,,,,,,,2018-07-10 20:40:53,
92203,0.0661,0.0482,0.0328,0.0661,0.0988,0.1016,-0.350203,0.091353,2018-07-10 20:40:53,
92210,0.0589,0.0445,0.0324,0.0589,0.0909,0.1005,-0.2967,0.095477,2018-07-10 20:40:54,
92211,0.0584,0.0438,0.0316,0.0584,0.0895,0.0977,-0.302029,0.09709,2018-07-10 20:40:55,
92220,0.0703,0.0514,0.0351,0.0703,0.1055,0.1091,-0.364371,0.082212,2018-07-10 20:40:55,
92222,0.0319,0.0109,-0.0042,0.0319,0.0218,-0.0126,-0.290752,0.157203,2018-07-10 20:40:55,
92223,0.0667,0.0497,0.0351,0.0667,0.102,0.1092,-0.331452,0.088145,2018-07-10 20:40:56,
92225,0.0785,0.0561,0.0376,0.0785,0.1153,0.1172,-0.380639,0.077715,2018-07-10 20:40:57,
92226,,,,,,,,,2018-07-10 20:40:58,
92227,0.0439,0.0218,0.0034,0.0439,0.0441,0.0103,-0.300636,0.122527,2018-07-10 20:40:58,
92230,0.0814,0.0583,0.0395,0.0814,0.12,0.1233,-0.371981,0.078795,2018-07-10 20:40:59,
92231,0.0322,0.0169,0.0006,0.0322,0.0341,0.0018,-0.273502,0.183348,2018-07-10 20:41:00,
92232,,,,,,,,,2018-07-10 20:41:01,
92233,0.0361,0.0178,0.0025,0.0361,0.036,0.0076,-0.257855,0.157196,2018-07-10 20:41:01,
92234,0.0728,0.052,0.0342,0.0728,0.1068,0.106,-0.394269,0.079284,2018-07-10 20:41:02,
92235,,,,,,,,,2018-07-10 20:41:02,
92236,0.0911,0.0669,0.0464,0.0911,0.1383,0.1458,-0.392221,0.06957,2018-07-10 20:41:03,
92239,,,,,,,,,2018-07-10 20:41:04,
92240,0.0786,0.0551,0.0358,0.0786,0.1133,0.1112,-0.397744,0.079556,2018-07-10 20:41:04,
92241,0.0467,0.0259,0.0074,0.0467,0.0524,0.0223,-0.387965,0.16714,2018-11-01 13:38:20,
92242,0.0752,0.0541,0.0366,0.0752,0.1111,0.114,-0.3642,0.082656,2018-07-10 20:41:05,
92243,0.0394,0.0147,-0.0046,0.0394,0.0297,-0.0139,-0.329659,0.138894,2018-07-10 20:41:06,
92244,,,,,,,,,2018-07-10 20:41:06,
92247,,,,,,,,,2018-07-10 20:41:07,
92248,,,,,,,,,2018-07-10 20:41:07,
92249,0.0448,0.0274,0.0104,0.0448,0.0557,0.0317,-0.272455,0.117213,2018-07-10 20:41:08,
92250,0.0316,0.0134,-0.001,0.0316,0.027,-0.0029,-0.254479,0.178769,2018-07-10 20:41:08,
92251,0.0486,0.0251,0.0066,0.0486,0.0509,0.0198,-0.307464,0.098508,2018-07-10 20:41:09,
92252,0.0701,0.0518,0.0361,0.0701,0.1063,0.1122,-0.353321,0.081681,2018-07-10 20:41:10,
92253,0.0529,0.0384,0.0263,0.0529,0.0783,0.081,-0.304471,0.115706,2018-07-10 20:41:11,
92254,0.0876,0.0635,0.0436,0.0876,0.1309,0.1364,-0.383605,0.072195,2018-07-10 20:41:11,
92255,,,,,,,,,2018-07-10 20:41:12,
92256,0.078,0.0557,0.0376,0.078,0.1145,0.117,-0.362761,0.084768,2018-07-10 20:41:13,
92257,0.0342,0.0132,-0.0043,0.0342,0.0266,-0.0128,-0.295482,0.173479,2018-07-10 20:41:14,
92258,,,,,,,,,2018-07-10 20:41:14,
92259,,,,,,,,,2018-07-10 20:41:15,
92260,0.0594,0.0413,0.0259,0.0594,0.0843,0.0797,-0.366348,0.10458,2018-07-10 20:41:15,
92261,,,,,,,,,2018-07-10 20:41:16,
92262,0.0745,0.0557,0.0401,0.0745,0.1145,0.1251,-0.365368,0.062646,2018-07-10 20:41:17,
92263,,,,,,,,,2018-07-10 20:41:17,
92264,0.063,0.0481,0.036,0.063,0.0986,0.112,-0.302253,0.080328,2018-07-10 20:41:17,
92266,,,,,,,,,2018-07-10 20:41:18,
92267,,,,,,,,,2018-07-10 20:41:19,
92268,,,,,,,,,2018-07-10 20:41:20,
92270,0.0448,0.032,0.0213,0.0448,0.065,0.0653,-0.277172,0.148672,2018-07-10 20:41:20,
92273,0.0297,0.0116,-0.0061,0.0297,0.0233,-0.0181,-0.297547,0.207389,2018-07-10 20:41:21,
92274,0.0932,0.0654,0.0425,0.0932,0.135,0.1331,-0.43034,0.069463,2018-07-10 20:41:22,
92275,0.0331,0.0101,-0.0081,0.0331,0.0203,-0.0241,-0.316332,0.173947,2018-07-10 20:41:22,
92276,0.0651,0.0462,0.0299,0.0651,0.0945,0.0924,-0.369317,0.09603,2018-07-10 20:41:22,
92277,0.0643,0.046,0.0303,0.0643,0.0941,0.0938,-0.366855,0.090153,2018-07-10 20:41:23,
92278,,,,,,,,,2018-07-10 20:41:23,
92280,,,,,,,,,2018-07-10 20:41:24,
92281,0.0405,0.0212,0.0051,0.0405,0.0429,0.0153,-0.267147,0.134864,2018-07-10 20:41:24,
92282,,,,,,,,,2018-07-10 20:41:25,
92283,0.0357,0.0228,0.01,0.0357,0.046,0.0303,-0.211282,0.15547,2018-07-10 20:41:25,
92284,0.0782,0.0557,0.0366,0.0782,0.1145,0.1139,-0.425053,0.063908,2018-07-10 20:41:26,
92285,0.0812,0.058,0.0389,0.0812,0.1195,0.1214,-0.375096,0.083582,2018-07-10 20:41:26,
92286,,,,,,,,,2018-07-10 20:41:27,
92292,,,,,,,,,2018-07-10 20:41:28,
92301,0.0816,0.0579,0.0384,0.0816,0.1192,0.1197,-0.382091,0.083987,2018-07-10 20:41:28,
92304,,,,,,,,,2018-07-10 20:41:29,
92305,,,,,,,,,2018-07-10 20:41:30,
92307,0.0666,0.0486,0.0331,0.0666,0.0996,0.1026,-0.351573,0.090195,2018-07-10 20:41:30,
92308,0.065,0.047,0.0316,0.065,0.0962,0.0979,-0.359825,0.087906,2018-07-10 20:41:31,
92309,,,,,,,,,2018-07-10 20:41:32,
92310,0.079,0.0603,0.0448,0.079,0.1242,0.1404,-0.307061,0.077699,2018-07-10 20:41:33,
92311,0.0754,0.0532,0.0349,0.0754,0.1093,0.1083,-0.380964,0.084418,2018-07-10 20:41:34,
92312,,,,,,,,,2018-07-10 20:41:34,
92313,0.088,0.0611,0.0382,0.088,0.126,0.119,-0.475444,0.058326,2018-07-10 20:41:35,
92314,0.0748,0.0537,0.0357,0.0748,0.1103,0.1111,-0.405457,0.068907,2018-07-10 20:41:35,
92315,0.0677,0.0537,0.0423,0.0677,0.1102,0.1323,-0.280695,0.069008,2018-07-10 20:41:35,
92316,0.0914,0.064,0.0418,0.0914,0.1321,0.1307,-0.42416,0.067668,2018-07-10 20:41:36,
92317,,,,,,,,,2018-07-10 20:41:36,
92318,,,,,,,,,2018-07-10 20:41:37,
92320,0.0704,0.0512,0.0346,0.0704,0.105,0.1074,-0.370291,0.082462,2018-07-10 20:41:37,
92321,0.0808,0.0603,0.0434,0.0808,0.1243,0.1359,-0.34842,0.069392,2018-07-10 20:41:38,
92322,,,,,,,,,2018-07-10 20:41:38,
92323,,,,,,,,,2018-07-10 20:41:39,
92324,0.0667,0.0408,0.0171,0.0667,0.0833,0.0523,-0.478407,0.101541,2018-10-18 19:02:55,
92325,0.0733,0.0536,0.0369,0.0733,0.1101,0.1147,-0.381893,0.070457,2018-07-10 20:41:40,
92326,,,,,,,,,2018-07-10 20:41:41,
92327,0.0859,0.0623,0.0424,0.0859,0.1284,0.1328,-0.383712,0.077229,2018-07-10 20:41:42,
